ProductoID,ProductoNombre,ProductoPrecio,ProductoStock,UnidaMedidaID,ProductoStatus
ACPC2835,MOCHILA PERFECT CHOICE LAP 15-17 ESSENTIALS NEGRA,454,86,Pza,VERDADERO
ACPC324,TOALLAS PERFECT CHOICE LIMPIADORAS PARA CELULARES Y TABLETS 10PZAS,22,12,Pza,VERDADERO
ACPC3320,MOCHILA PERFECT CHOICE LAP 15-17 ESSENTIALS AZUL PC-083320,454,11,Pza,VERDADERO
ACPC3337,MOCHILA PERFECT CHOICE LAP 15-17 ESSENTIALS MORADO PC-083337,454,2,Pza,VERDADERO
ACPC3740,MOCHILA PERFECT CHOICE LAP 15.6 A 17 AUDEN NEGRA,464,15,Pza,VERDADERO
ACPC3917,MOCHILA PERFECT CHOICE PARA LAPTOP 15.7 FEARLESS NEGRA PC-083917,464,13,Pza,VERDADERO
ACPC3924,MOCHILA PERFECT CHOICE PARA LAPTOP 15.6 DE POLIESTER FEARLESS MORADA PC-083924,441,2,Pza,VERDADERO
ACPC3955,MOCHILA PERFECT CHOICE PARA LAPTOP 15.6 DE POLIESTER YOUTH TERRACOTA PC-083955,486,1,Pza,VERDADERO
ACPC3962,MOCHILA PERFECT CHOICE PARA LAPTOP 15.6 DE POLIESTER YOUTH AZUL,476,1,Pza,VERDADERO
ACPC3979,MOCHILA PERFECT CHOICE PARA LAPTOP 15.6 DE POLIURETANO CLASSY NEGRO/GRIS,441,4,Pza,VERDADERO
ACPC3986,MOCHILA PERFECT CHOICE PARA LAPTOP 15.6 DE POLIURETANO CLASSY NEGRO/AZUL,435,2,Pza,VERDADERO
ACPC4013,MOCHILA PERFECT CHOICE PARA LAPTOP 15.6 DE POLIESTER FEARLESS ROSA,435,2,Pza,VERDADERO
ACPC4020,MOCHILA PERFECT CHOICE PARA LAPTOP 15.6 DE POLIESTER FEARLESS AZUL/NARANJA,434,3,Pza,VERDADERO
ACPC7275,RECEPTOR DE AUDIO PERFECT CHOICE BLUETOOTH 3 EN 1 NEGRO,203,4,Pza,VERDADERO
ACPC747,CARGADOR UNIVERSAL PERFECT CHOICE AUTOMATICO LAPTOP/ULTRABOOK NEGRO,454,3,Pza,VERDADERO
ACPC795,MOUSEPAD PERFECT CHOICE ERGONOMICO DE GEL AZUL,123,8,Pza,VERDADERO
ACPCAC-916561,BASE ENFRIADORA ACTECK P/NOTEBOOK 15 - 17 PULGADAS NEGRO USB CUATRO ABANICOS,231,34,Pza,VERDADERO
ACPCAC-929080,BASE ENFRIADORA ACTECK ENTRY 700 NEGRO P/NOTEBOOK 15 1*VENT 200MM,120,8,Pza,VERDADERO
ACPCBR-931564,TIRA LED BALAM RUSH ILUMINACION RGB PARA MONITORES Y ESCRITORIOS CONEXION USB 328,188,5,Pza,VERDADERO
ACPCIXGP41808,BASE DE ALUMINIO ERGONOMICA CONTROLABLE Y FLEXIBLE,1088,2,Pza,VERDADERO
ACPRAIRE,AIRE EXPRESS COMPRIMIDO 440 ML PROLICOM,107,100,Pza,VERDADERO
ACPRAIRE660,AIRE EXPRESS COMPRIMIDO 660 ML PROLICOM,129,17,Pza,VERDADERO
ACPRAIREKIT,AIRE EXPRESS COMPRIMIDO PAQUETE DE 3 PIEZAS 660 ML C/U PROLICOM,393,58,Pza,VERDADERO
ACPRAIREKIT440,AIRE EXPRESS COMPRIMIDO PAQUETE DE 3 PIEZAS 440 ML C/U PROLICOM,328,44,Pza,VERDADERO
ACPRALCOHOLISP,ALCOHOL ISOPROPILICO 1 LITRO,140,92,Pza,VERDADERO
ACPRALCOHOLISP500,ALCOHOL ISOPROPILICO CONT. 500 ML,90,45,Pza,VERDADERO
ACPRESTATIC,ESTATIC EXPRESS CONT 250 ML PROLICOM,46,71,Pza,VERDADERO
ACPRFROTH,FROTH EXPRESS CONTENIDO NETO 454 GRMS,74,32,Pza,VERDADERO
ACPRLECTRO,LECTRO EXP. PARA TJ ELECT 454 GRS PROLIC,154,46,Pza,VERDADERO
ACPRLOCION,LOCION LIMPIADORA MARCA PROLICOM CONT NET0 250ML,49,42,Pza,VERDADERO
ACSTCTKRPR,KIT HERRAMIENTAS STARTECH PARA REPARARCIO CELULARES TABLET Y LAPTOPS,640,1,Pza,VERDADERO
ACSTK100P,KIT DESTORNILLADORES STARTECH DE PRECISION 7 PIEZAS TORX PHILIPS,432,4,Pza,VERDADERO
ACSTLTRISERP,SOPORTE STARTECH AJUSTABLE PARA LAPTOPS- BASE ERGONOMICA PARA LAPTOPS,565,10,Pza,VERDADERO
ACSTM2-USB-C-NVME-SATA,GABINETE STARTECH USB-C DE 10GBPS A NVME M.2 OR SSD SATA M2-CARCASA DE ALUMINIO PARA SSD NGFF M.2 PCIE/SATA CON CABLE USB C Y,1849,1,Pza,VERDADERO
ACSTM2E1BMU31C,GABINETE STARTECH DE SSD M.2 NVME PARA SSDS PCIE- USB 3.1 GEN 2 TIPO C,1883,6,Pza,VERDADERO
ACSTST43004UA,HUB STARTECH CONCENTRADOR Portntil USB 3.0 DE 4 PUERTOS - HUB CON CABLE INCORPORADO ST43004UA,588,3,Pza,VERDADERO
ACSTST4300MINU3B,HUB STARTECH CONCENTRADOR ADAPTADOR USB 3.0 SUPER SPEED PARA LAPTOP DE 4 PUERTOS SALIDAS Negro,587,1,Pza,VERDADERO
ACSTST7202USB,HUB STARTECH CONCENTRADOR USB 2.0 PERP COMPACTO DE 7 PUERTOS USB HI SPEED,714,2,Pza,VERDADERO
ACSTST7300USB3B,HUB STARTECH CONCENTRADOR USB 3.0 DE 7 PUERTOS HUB DE ESCRITORIO,1352,3,Pza,VERDADERO
ACTECHS10NEGRO,MOCHILA TECHZONE S10 NEGRO,509,40,Pza,VERDADERO
ACTTMASSIVE-S14,BASE ENFRIADORA THERMALTAKE MASSIVE S14 PARA LAPTOP HASTA 15 VENT 140MM,25,5,Pza,VERDADERO
ACTZ21LBP07-A,MOCHILA TECHZONE STRONG CELESTE/GRIS 15.6,541,6,Pza,VERDADERO
ACTZ21LBP07-B,MOCHILA TECHZONE STRONG AZUL/GRIS 15.6,541,5,Pza,VERDADERO
ACTZ21LBP10,MOCHILA TECHZONE COURAGE AZUL 15.6 TZ21LBP10,635,2,Pza,VERDADERO
ACTZ21LBP11,MOCHILA TECHZONE COURAGE NEGRO 15.6 TZ21LBP11,583,5,Pza,VERDADERO
ACTZ21LBP13-A,MOCHILA TECHZONE GLORY NEGRO 15.6 TZ21LBP13-A,815,3,Pza,VERDADERO
ACTZCKL01-BULK,CANDADO DE DE LLAVE TECHZONE BULK PARA LAPTOP 4MM 1M,242,1,Pza,VERDADERO
ACTZLBP02,MOCHILA TECHZONE PARA LAPTOP BASIC NEGRO TZLBP02,218,40,Pza,VERDADERO
ACTZSSPP02,BASE DE SUJECION TECHZONE CON RANURA PARA CANDADO DE SEGURIDAD,169,2,Pza,VERDADERO
ADABROB651480,ADAPTADOR BROBOTIX USB TIPO C MACHO-->USB A HEMBRAV3.0,67,3,Pza,VERDADERO
ADABROB8022,ADAPTADOR BROBOTIX STEREO 3.5 MM MACHO A DUAL 3.5 MM HEMBRA Y NEGRO,37,5,Pza,VERDADERO
ADADPMH507585,ADAPTADOR MANHATTAN RED GB USB-C V3.1 MH,30,3,Pza,VERDADERO
ADAPACKAC-934657,ADAPTADOR ACTECK USB C A HDMI + VGA SHIFT PLUS AV420 PARA VIDEO HASTA 4K MACHO HEMBRA,280,8,Pza,VERDADERO
ADAPC1253,ADAPTADOR PERFECT CHOICE USB A MACHO A USB TIPO C HEMBRA,135,14,Pza,VERDADERO
ADAPC1284,ADAPTADOR PERFECT CHOICE USB TIPO C MACHO A HDM1/ VGA HEMBRA,517,1,Pza,VERDADERO
ADAPCIXME2105,TARJETA PCI A 5 PUERTOS USB 2.0 4 EXTERNOS 1 PUERTO INTERNO XMEDIA,6,4,Pza,VERDADERO
ADAPCIXMEPEX-U304S,TARJETA PCI EXPRESS X-MEDIA XM-PEX-U304S 4 PUERTOS SUPERSPEED USB 3.0 TRANSFERENCIA HASTA 5Gbps X PUERTO,17,11,Pza,VERDADERO
ADAPCIXMEUB-3204,TARJETA PCI EXPRESS A 4 PUERTOS USB 3.0 4 EXTERNOS XMEDIA,13,10,Pza,VERDADERO
ADAPCIXMH152082,TARJETA PCI EXPRESS MANHATTAN SERIAL 2 PUERTOS,30,34,Pza,VERDADERO
ADAPCIXMH153584,TARJETA PCI EXPRESS MANHATTAN SERIAL 4 PUERTOS,110,3,Pza,VERDADERO
ADAPMH356107,ADAPTADOR MANHATTAN DE AUDIO 3.5MM 1 HEMBRA A 2 MACHO 20CM,5,7,Pza,VERDADERO
ADAPMH356114,ADAPTADOR MANHATTAN DE AUDIO 3.5MM 1 HEMBRA A 2 MACHO 15CM NEGRO/PLATA,8,3,Pza,VERDADERO
ADAPMH356121,ADAPTADOR MANHATTAN DE AUDIO 3.5MM 1 HEMBRA A 2 MACHO 15CM,8,3,Pza,VERDADERO
ADAPS2MH179027,CONVERTIDOR USB A PS/2 (2PUERTOS) CAJA,9,40,Pza,VERDADERO
ADAPSTCDP2DP,ADAPTADOR STARTECH DE VIDEO EXTERNO USB C A DISPLAYPORT-CONVERTIDO DE VIDEO TIPO C A DP 4K 60Hz- EXTREMO SECUNDARIO 1 x 20 4K 60HZ- 8K 30HZ - DONGLE USB TIPO C A,728,1,Pza,VERDADERO
ADAPSTCDP2HD,ADAPTADOR STARTECH USB-C A HDMI - CONVERTIDOR USB 3.1 TYPE- C A HDMI STARTECH.COM CDP2HD,728,3,Pza,VERDADERO
ADAPSTCDP2MDPEC,ADAPTADOR STARTECH USB TIPO C A MINI DISPLAYPORT CONVERTIDOR DE VIDEO USB TIPO C A MDP/MINI DP 4K 60 HZ BLANCO CABLE DE 30CM,797,3,Pza,VERDADERO
ADAPSTDKT30CSDHPD3,ADAPTADOR STARTECH MULTIPUERTOS USB-C HDMI-4K- LECTOR SD - HUB C A USB 3.0- 2XA 1XC - PD 3.0,1938,3,Pza,VERDADERO
ADAPSTDP2HDMI2,ADAPTADOR STARTECH DISPLAYPORT A HDMI DP PASIVO,371,24,Pza,VERDADERO
ADAPSTDP2HDVGA,ADAPTADOR STARTECH DISPLAYPORT A HDMI O VGA,592,2,Pza,VERDADERO
ADAPSTGC46FMKEY,ADAPTADOR STARTECH TECLADO USB A CONECTOR PS/2 PS2 MINIDIN - HEMBRA USB,53,13,Pza,VERDADERO
ADAPSTMDP2HDW,ADAPTADOR STARTECH BLANCO MINI DISPLAYPORT DP A HDMI - 1920X1200 - PASIVO -,282,2,Pza,VERDADERO
ADAPSTMDP2VGA,ADAPTADOR STARTECH NEGRO MINI DISPLAYPORT DP A VGA - 1920X1200 - CABLE ACTIVO,551,1,Pza,VERDADERO
ADAPSTPYO2LP4LSATA,ADAPTADOR STARTECH DE 30 CM DIVISOR MOLEX 4 PINES LPA A DOBLE SATA,85,3,Pza,VERDADERO
ADAPSTUSB2VGAE3,ADAPTADOR STARTECH DE VIDEO EXTERNO USB A VGA - TARJETA DE VIDEO EXTERNA CABLE 1920x1200 StarTech.com USB2VGAE3,1657,2,Pza,VERDADERO
ADAPSTUUSBOTG,ADAPTADOR STARTECH DE 12CM MICRO USB MACHO A USB A HEMBRA OTG P/TABLETS SMARTPHONES -Ngo- 1xTIPO B MACHO MICRO USB-1xTIPO A HEMBRA USB -NGO,75,2,Pza,VERDADERO
ADAPTADOR,ADAPTADOR STEREO 3.5 MM MACHO A DUAL 3.5 MM HEMBRA Y NEGRO (PRODUCTO A GRANEL),20,100,Pza,VERDADERO
ADASATANACNA-280,GABINETE PARA DISCO DURO 2.5 MARCA NACEB SATA,116,3,Pza,VERDADERO
ADASTDVIVGAMF,ADAPTADOR STARTECH DVI-I A VGA - DVI-I MACHO - HD15 HEMBRA - BLANCO,80,4,Pza,VERDADERO
ADAUSBACKAC-934640,HUB USB ACTECK USB C 4 EN 1 GATE 5P DH645 4K HDMI + 1USB A 3.0 + 1USB A 2.0 + USB C CHARGING,350,11,Pza,VERDADERO
ADAUSBACKAC-934664,HUB USB ACTECK USB 4 EN 1 PORT X3 HD425 4USB A 3.0,258,12,Pza,VERDADERO
ADAUSBACKAC-934671,HUB USB ACTECK USB 4 EN 1 PORT X2 HD420 4USB A 2.0,116,14,Pza,VERDADERO
ADAUSBACKAC-934718,ADAPTADOR ACTECK USB C A DISPLAYPORT SHIFT PLUS AD420 PARA VIDEO HASTA 4K MACHO HEMBRA,186,1,Pza,VERDADERO
ADAUSBACKAC-934725,ADAPTADOR ACTECK USB C A VGA SHIFT PLUS AV415 PARA VIDEO MACHO HEMBRA,190,20,Pza,VERDADERO
ADAUSBACKAC-934732,ADAPTADOR ACTECK USB TIPO-A A ETHERNET RJ45 SHIFT PLUS AE420 PARA RED HASTA 100MBPS MACHO HEMBRA,156,22,Pza,VERDADERO
ADAUSBACKAC-934763,ADAPTADOR ACTECK DISPLAYPORT A HDMI SHIFT PLUS AH435 PARA VIDEO HASTA 4K MACHO HEMBRA,96,18,Pza,VERDADERO
ADAUSBACKAC-934770,ADAPTADOR ACTECK MINI DISPLAYPORT A HDMI SHIFT PLUS AH430 PARA VIDEO HASTA 4K MACHO HEMBRA,84,12,Pza,VERDADERO
ADAUSBACKAC-934831,ADAPTADOR ACTECK USB C A JACK 3.5 MM SHIFT PLUS AA405 PARA AURICULARES MACHO HEMBRA,131,5,Pza,VERDADERO
ADAUSBACKAC-934848,ADAPTADOR ACTECK LIGHTNING A JACK 3.5 MM SHIFT PLUS AL405 PARA AURICULARES MACHO HEMBRA,116,14,Pza,VERDADERO
ADAUSBACKAC-934879,ADAPTADOR ACTECK USB A/BLUETOOTH SHIFT NANO RTX450 TIPO DONGLE BLUETOOTH 5.0 + AUX 3.5MM,122,15,Pza,VERDADERO
ADAUSBACKACAC-934633,HUB USB ACTECK USB C 5 EN 1 GATE 5 DH640 4K HDMI + 1USB A 3.0 + 1USB A 2.0,350,4,Pza,VERDADERO
ADAUSBBROB592,CONVERTIDOR BROBOTIX USB A RJ45 V2.0 10/100 MBPS,234,5,Pza,VERDADERO
ADAUSBBROB7272,HUB BROBOTIX 4 PUERTOS USB V2.0 LARGE NEGRO,97,15,Pza,VERDADERO
ADAUSBBROB763,CONVERTIDOR BROROTIX USB A BLUETOOTH V5.0 NEGRO,118,8,Pza,VERDADERO
ADAUSBDCM233,CONVERTIDOR BROROTIX USB A BLUETOOTH MINI NEGRO,110,3,Pza,VERDADERO
ADAUSBMH100939,LECTOR TARJETAS 60 EN 1 USB 2.0 NEGRO,17,7,Pza,VERDADERO
ADAUSBMH101967,LECTOR DE TARJETAS MANHATTAN BAHIA INTERNA 3.5USB 3.0 48,20,3,Pza,VERDADERO
ADAUSBMH130424,ADAPTADOR MANHATTAN USB 3.0 A HDD SATA 2.5,16,9,Pza,VERDADERO
ADAUSBMH130639,GABINETE SSD MANHATTAN USB A / USB C M.2 NVME/SATA,49,4,Pza,VERDADERO
ADAUSBMH151955,BASE DOCK DUPLICADOR MANHATTAN QUICKDOCK PARA DISCO DURO 2.5 SATA A USB 3.0,24,2,Pza,VERDADERO
ADAUSBMH152037,CONVERTIDOR MANHATTAN VIDEO USB-C A HDMI-H +USB3 + USBC,48,1,Pza,VERDADERO
ADAUSBMH152044,CONVERTIDOR MANHATTAN VIDEO USB-C A SVGA H + USB3,42,2,Pza,VERDADERO
ADAUSBMH152426,CONVERTIDOR MANHATTAN VIDEO SVGA+ AUDIO USB A HDMI 152426,37,9,Pza,VERDADERO
ADAUSBMH152525,CONVERTIDOR MANHATTAN USB-C A CEN36 1M PARA IMPRESORA,10,1,Pza,VERDADERO
ADAUSBMH160599,HUB USB 4 PTOS MINI V2.0,9,31,Pza,VERDADERO
ADAUSBMH160605,HUB USB V2.0 4 PUERTOS MICRO,8,17,Pza,VERDADERO
ADAUSBMH161039,HUB USB V2.0 7 PUERTOS AZUL CON FUENTE,33,10,Pza,VERDADERO
ADAUSBMH161572,HUB USB V2.0 10 PUERTOS CON FUENTE,36,2,Pza,VERDADERO
ADAUSBMH162272,HUB MANHATTAN USB 4 PUERTOS NEGRO ECONOMICO 162272,6,9,Pza,VERDADERO
ADAUSBMH162296,HUB MANHATTAN USB 4 PUERTOS V3.0 MINI 162296,18,5,Pza,VERDADERO
ADAUSBMH162302,HUB USB V3.0 4 PUERTOS CON FUENTE NEGRO,33,1,Pza,VERDADERO
ADAUSBMH162746,HUB MANHATTAN USB-C 4 PUERTOS NEGRO,25,22,Pza,VERDADERO
ADAUSBMH163552,HUB USB TIPO C 3 PUERTOS A + 1 PUERTO C,46,2,Pza,VERDADERO
ADAUSBMH163767,HUB MANHATTAN V3.0 4 PUERTOS CON FUENTE DE PODER,34,7,Pza,VERDADERO
ADAUSBMH163828,HUB MANHATTAN V2.0 3 PUERTOS Y V3.01 1 PUERTO SIN FUENTE,15,4,Pza,VERDADERO
ADAUSBMH164900,HUB MANHATTAN USB V3.0 4 PTOS AH SIN FUENTE,20,1,Pza,VERDADERO
ADAUSBMH164924,HUB MANHATTAN USB-C V3.0 4 PTOS AH SIN FUENTE,24,2,Pza,VERDADERO
ADAUSBMH168434,HUB USB C MANHATTAN 3 PUERTOS A + 1 PUERTO C PD 5GBPS BLANCO,46,2,Pza,VERDADERO
ADAUSBMH205153,CONVERTIDOR USB A SERIAL DB9M BOLSA,14,77,Pza,VERDADERO
ADAUSBMH354646,ADAPTADOR MANHATTAN USB-C CM-AH V3.1 NEGRO,6,77,Pza,VERDADERO
ADAUSBMH354653,ADAPTADOR MANHATTAN USB-C AM-AH V2 NEGRO,8,5,Pza,VERDADERO
ADAUSBMH354714,ADAPTADOR MANHATTAN USB-C A USB A H-M V3.1 NEGRO,6,4,Pza,VERDADERO
ADAUSBMH406222,LECTOR MANHATTAN OTG 24 EN 1 + PUERTO USB 2.0,3,10,Pza,VERDADERO
ADAUSBNACNA-0120,HUB NACEB 7 PUERTOS USB V2.0 NEGRO,117,20,Pza,VERDADERO
ADAUSBROB180727-5,HUB BROBOTIX USB V2.0 4 PUERTOS SMALL PLATA,98,3,Pza,VERDADERO
ADAUSBROB263021,HUB BROBOTIX USB V3.0 4 PUERTOS NEGRO,143,5,Pza,VERDADERO
ADAUSBROB497677,HUB BROBOTIX USB V2.0 4 PUERTOS SMALL NEGRO,98,2,Pza,VERDADERO
ADAUSBTPL-UB400,ADAPTADOR NANO USB TP-LINK UB400 BLUETOOTH 4.0 TECNOLOGIA BAJA ENERGIA (BLE) PLUG AND PLAY,7,71,Pza,VERDADERO
ADAUSBTPL-UB4A,ADAPTADOR NANO USB TP-LINK UB4A BLUETOOTH 4.0 TECNOLOGIA BLE PLUG AND PLAY OS Windows 11/10/8.1/8/7,7,25,Pza,VERDADERO
ADAUSBTPL-UB500,ADAPTADOR NANO USB TP-LINK UB500 BLUETOOTH 5.0 COMPATIBLE CON BLUETOOTH V4.0/3.0/2.1/2.0/1.1,8,63,Pza,VERDADERO
ADAUSBXME-UB500,ADAPTADOR X-MEDIA NANO USB XM-UB500 BLUETOOTH 5.0 TECNOLOGIA BLE,7,10,Pza,VERDADERO
ADAUSTPL-UH700,HUB DE 7 PUERTOS USB 3.0 CON ADAPTADOR DE CORRIENTE A/C,31,8,Pza,VERDADERO
ADAUSTPL-UH720,HUB TP-LINK UH720 DE 7 PUERTOS USB 3.0 CON DOS PUERTOS DE CARGA USB DE 2.5A C/U ADAPTADOR DE CORRIENTE A/C,44,10,Pza,VERDADERO
ADAUSXM-UB3004,HUB 4 PUERTOS USB 3.0 SIN ADAPTADOR DE CORRIENTE,11,10,Pza,VERDADERO
ADAUSXM-UH3004A,HUB 4 PUERTOS USB3.0 EXPANDIBLE. CUENTA CON ADAPTADOR DE AC,14,6,Pza,VERDADERO
ADAUSXME-UH2004,HUB 4 PUERTOS USB 2.0 EXPANDIBLE. PLUG & PLAY HOT-SWAPPABLE,3,27,Pza,VERDADERO
ADPSTDP2DVI2MM6,ADAPTADOR STARTECH DISPLAYPORT A DVI - CONVERTIDOR DP - 1920X1200 - PASIVO,499,6,Pza,VERDADERO
ADPSTDP2HDMIADAP,ADAPTADOR STARTECH DISPLAYPORT A HDMI - CONVERTIDOR DP - 1920X1200 - PASIVO,336,3,Pza,VERDADERO
ADPSTDP2VGA2,ADAPTADOR STARTECH DISPLAYPORT A VGA HEMBRA,519,3,Pza,VERDADERO
ADPSTDVIVGAMFBK,ADAPTADOR STARTECH DVI A VGA VIDEO MACHO A HEMBRA,80,2,Pza,VERDADERO
ADPSTHD2VGAE2,ADAPTADOR STARTECH HDMI A VGA HD15 - 1920X1200 - 1080P,643,14,Pza,VERDADERO
ADPSTMDP2HDMI,ADAPTADOR STARTECH MINI DISPLAYPORT DP A HDMI - 1920X1200 - PASIVO,314,2,Pza,VERDADERO
ADPSTSAT32M225,ADAPTADOR STARTECH SSD SATA M.2 NGFF A SATA DE 2.5 PULGADAS CONVERTIDOR -M2 A SATA - 1 x BAHIA TOTAL - M.2 - SERIE ATA/60,603,2,Pza,VERDADERO
ADPSTSM21BMU31C3,GABINETE STARTECH ADAPTADOR SSD M.2 A USB 3.1 CONVERTIDOR NGFF A USB-C,832,1,Pza,VERDADERO
ADPSTSM2NGFFMBU33,GABINETE STARTECH ADAPTADOR SSD M.2 A USB 3.0 UASP CON GABINETE PROTECTOR-CONVERTIDOR NGFF DE UNIDAD SSD - 1 x BAHIA TOTAL-SOPORTE UASP-SERIA ATA/600 - USB 3.0,769,6,Pza,VERDADERO
ADPSTUSB2VGAE2,ADAPTADOR STARTECH USB A VGA -TARJETA DE VIDEO EXTERNA CABLE - 1440X900,1565,13,Pza,VERDADERO
ADPSTUSB32HDES,ADAPTADOR STARTECH DE VIDEO CONVERTIDOR USB 3.0 A HDMI CABLE,1123,9,Pza,VERDADERO
ADPSTVGA2HDU,ADAPTADOR STARTECH VGA A HDMI CON USB Y ALIMENTACION,1053,9,Pza,VERDADERO
CABLE017B1,CABLE DE CORRIENTE GENERICO PARA CPU 1.2 M GRANEL SIN BOLSA,41,17,Pza,VERDADERO
CABLE973B,CABLE SATA GENERICO CON CLIP 2PZ,48,100,Pza,VERDADERO
CABLEACKAC-934794,CABLE ACTECK HDMI A HDMI LINX PLUS 230 3M + HIGH SPEED 10.2GBPS + ARC + EHTERNET + CALIBRE 32 AWG 4K,72,17,Pza,VERDADERO
CABLEACKAC-934800,CABLE ACTECK HDMI A HDMI LINX PLUS 205 1.5M + HIGH SPEED 10.2GBPS + ARC + EHTERNET + CALIBRE 32 AWG 4K,52,32,Pza,VERDADERO
CABLEACKAC-934855,CABLE ACTECK USB C A USB C LINX PLUS CC420 1M CARGA ULTRA RAPIDA HASTA 60W NYLON TRENZADO MACHO MACHO,120,5,Pza,VERDADERO
CABLEACKAC-934862,CABLE ACTECK USB C A LIGHTNING LINX PLUS CL420 1M CARGA ULTRA RAPIDA HASTA 27W NYLON TRENZADO MACHO MACHO,113,10,Pza,VERDADERO
CABLEADATACA3AL-CSV,CABLE ADATA PLASTICO TIPO C A USB 3.0 1M COLOR PLATA,6,22,Pza,VERDADERO
CABLEADATAMFIPL-CWH1,CABLE ADATA USB/ LIGHTNING PORT 1M BLANCO,9,28,Pza,VERDADERO
CABLEADATAMUCAL-CBK,CABLE ADATA USB - MICRO USB 100CM AMUCAL-100CMK-CBK NEGRO,3,25,Pza,VERDADERO
CABLEBROB196,CABLE BROBOTIX TIPO C USB V2.0 NEGRO CARGADOR Y TRANSMISOR 1MTO PVC,50,14,Pza,VERDADERO
CABLEBROB202,CABLE BROBOTIX TIPO C USB V2.0 BLANCO CARGADOR Y TRANSMISOR 1MTO PVC,49,9,Pza,VERDADERO
CABLEBROB53161,CABLE BROBOTIX USB V3.0 TIPO OTG TIPO C A TIPO A HEMBRA,98,3,Pza,VERDADERO
CABLEBROB558834,CABLE BROBOTIX HDMI V2.0 SOPORTA 2K4K 7.50M 28AWG,216,4,Pza,VERDADERO
CABLEBROB558940,CABLE BROBOTIX HDMI V2.0 SOPORTA 2K4K 4.50M 28AWG,140,3,Pza,VERDADERO
CABLEBROB651244,CABLE BROBOTIX HDMI V2.0 SOPORTA 2K4K 9.00M 28AWG,367,3,Pza,VERDADERO
CABLEBROB695232,CABLE BROBOTIX HDMI V2.0 SOPORTA 2K4K 3.60M 28AWG,101,3,Pza,VERDADERO
CABLEBROB695256,CABLE BROBOTIX HDMI V2.0 SOPORTA 2K4K 6.00M 28AWG,216,6,Pza,VERDADERO
CABLEBROB963493,CABLE BROBOTIX HDMI V2.0 SOPORTA 2 K - 4K 3.0 METROS,91,3,Pza,VERDADERO
CABLEDCM101,CABLE BROBOTIX LIGHTNING A AUDIO HEMBRA 13CM P/PHONE7,73,10,Pza,VERDADERO
CABLEDCM123,CABLE DE CORRIENTE BROBOTIX PARA LAPTOP (TIPO 8) 1.8 METROS,88,22,Pza,VERDADERO
CABLEDCM219,CABLE BROBOTIX LIGHTNING PARA IPHONE 1M ACERO INOXIDABLE PLATA,65,12,Pza,VERDADERO
CABLEDCM242,CABLE BROROTIX USB V2.0 OTG MICRO B 90 A TIPO A HEMBRA,50,2,Pza,VERDADERO
CABLEDCM303,CABLE BROBOTIX USB 2.0 A-B 3M NEGRO,46,1,Pza,VERDADERO
CABLEDCM327,CABLE BROBOTIX USB 2.0 A-B 1.8M NEGRO,23,19,Pza,VERDADERO
CABLEDCM334,CABLE BROBOTIX USB V2.0 EXTENSION MACHO-HEMBRA 1.8M NEGRO,35,9,Pza,VERDADERO
CABLEDCM889,CABLE DE CORRIENTE BROBOTIX PARA LAPTOP TIPO TREBOL 1.8MT,107,4,Pza,VERDADERO
CABLEDCM910N,CONVERTIDOR BROBOTIX HDMI MACHO A VGA HEMBRA NEGRO,211,22,Pza,VERDADERO
CABLEDCM963486,CABLE BROBOTIX HDMI V2.0 SOPORTA 2K4K 1.80M 30 AWG,58,10,Pza,VERDADERO
CABLEDCM964B,CONVERTIDOR BROBOTIX HDMI MACHO A VGA HEMBRA CON AUDIO COLOR BLANCO,239,3,Pza,VERDADERO
CABLEEASL4329,CABLE ESAY LINE DE CARGA MICRO USB LIGHTNING USB-C-3A 1.2 METROS PLATA EL-994329,116,10,Pza,VERDADERO
CABLEHIEDRABOSQUE,CABLE HUNE HIEDRA BOSQUE (VERDE) USB A MICRO USB 1.2M,143,19,Pza,VERDADERO
CABLEHIEDRABOSQUEC,CABLE HUNE HIEDRA BOSQUE (VERDE) USB A USB C 1.2M,211,9,Pza,VERDADERO
CABLEHIEDRABOSQUEL,CABLE HUNE HIEDRA BOSQUE (VERDE) USB A LIGHTNING 1.2M PARA IPHONE,211,6,Pza,VERDADERO
CABLEHIEDRACORTEZA,CABLE HUNE HIEDRA CORTEZA (CAFE) USB A MICRO USB 1.2M,148,17,Pza,VERDADERO
CABLEHIEDRACORTEZA-3,CABLE HUNE HIEDRA CORTEZA (CAFE) USB 3 EN 1(MICRO/USB C/LIGHTNING) 1.2M,258,1,Pza,VERDADERO
CABLEHIEDRACORTEZAC,CABLE HUNE HIEDRA CORTEZA (CAFE) USB A USB C 1.2M,224,20,Pza,VERDADERO
CABLEHIEDRACORTEZAL,CABLE HUNE HIEDRA CORTEZA (CAFE) USB A LIGHTNING 1.2M PARA IPHONE,224,11,Pza,VERDADERO
CABLEHIEDRAROCA,CABLE HUNE HIEDRA ROCA (GRIS) USB A MICRO USB 1.2M,148,14,Pza,VERDADERO
CABLEHIEDRAROCA-3,CABLE HUNE HIEDRA ROCA (GRIS) USB 3 EN 1(MICRO/USB C/LIGHTNING) 1.2M,258,3,Pza,VERDADERO
CABLEHIEDRAROCAC,CABLE HUNE HIEDRA ROCA (GRIS) USB A USB C 1.2M,224,8,Pza,VERDADERO
